water_price_usd_per_m3,discount_rate,daily_yield_kg_m2,thermal_efficiency,n_cycles_per_day,lcow_usd_per_m3,npv_usd_per_m2,payback_years_simple,payback_years_discounted
23.285714285714285,0.06857142857142856,21.497021836022054,0.0016638301493752347,10.0,18.69769242893545,3470.8575284843573,7.661414031068038,11.235774152090398
25.0,0.06857142857142856,21.497021836022054,0.0016638301493752347,10.0,18.69769242893545,4767.721768335257,6.924484644383018,9.710373786707692
1.0,0.07428571428571429,21.497021836022054,0.0016638301493752347,10.0,19.21756475858883,-13186.58637944335,inf,inf
2.7142857142857144,0.07428571428571429,21.497021836022054,0.0016638301493752347,10.0,19.21756475858883,-11945.719284980969,inf,inf
4.428571428571429,0.07428571428571429,21.497021836022054,0.0016638301493752347,10.0,19.21756475858883,-10704.852190518588,inf,inf
6.142857142857142,0.07428571428571429,21.497021836022054,0.0016638301493752347,10.0,19.21756475858883,-9463.985096056205,inf,inf
7.857142857142857,0.07428571428571429,21.497021836022054,0.0016638301493752347,10.0,19.21756475858883,-8223.118001593824,181.60794875094538,inf
9.571428571428571,0.07428571428571429,21.497021836022054,0.0016638301493752347,10.0,19.21756475858883,-6982.250907131443,51.55373107723085,inf
11.285714285714285,0.07428571428571429,21.497021836022054,0.0016638301493752347,10.0,19.21756475858883,-5741.3838126690625,30.04075681947439,inf
13.0,0.07428571428571429,21.497021836022054,0.0016638301493752347,10.0,19.21756475858883,-4500.516718206681,21.195879728356715,inf
